time,ax,ay,az,gx,gy,gz
158978,-22,-69,4150,-51,-20,-20
158980,-13,-88,4128,-53,-19,-16
158982,-25,-75,4124,-50,-17,-17
158984,-36,-79,4127,-51,-20,-14
158986,-23,-91,4135,-53,-16,-17
158988,-12,-99,4128,-52,-16,-18
158990,0,-71,4159,-50,-13,-24
158992,-21,-96,4139,-53,-17,-14
158994,-1,-81,4162,-54,-15,-11
158996,-18,-111,4113,-54,-17,-14
158998,-16,-44,4122,-52,-17,-19
159000,-27,-72,4158,-54,-16,-13
159002,-29,-52,4122,-49,-23,-21
159004,-41,-108,4136,-49,-15,-22
159006,-15,-62,4109,-56,-17,-16
159008,-12,-102,4142,-55,-14,-13
159010,-31,-96,4138,-49,-19,-19
159012,-35,-74,4146,-52,-19,-18
159014,-10,-77,4124,-53,-19,-9
159016,-4,-61,4147,-55,-18,-13
159018,14,-67,4140,-56,-21,-17
159020,-46,-65,4151,-48,-21,-11
159022,-20,-91,4120,-54,-17,-14
159024,-9,-106,4119,-48,-25,-21
159026,-12,-80,4115,-50,-26,-13
159028,-10,-77,4142,-51,-19,-18
159030,-45,-59,4120,-53,-23,-17
159032,-10,-71,4098,-53,-22,-15
159034,-24,-91,4157,-47,-19,-21
159036,-32,-83,4149,-54,-24,-14
159038,-20,-94,4158,-55,-18,-23
159040,-5,-101,4114,-46,-21,-18
159042,-11,-100,4145,-50,-21,-14
159044,-17,-87,4123,-53,-21,-14
159046,-35,-70,4096,-50,-23,-18
159048,-58,-82,4131,-50,-21,-18
159050,9,-81,4143,-46,-24,-11
159052,-44,-65,4141,-48,-21,-15
159054,-28,-84,4127,-51,-19,-14
159056,-8,-62,4158,-52,-20,-19
159058,2,-84,4132,-53,-27,-16
159060,-20,-84,4142,-48,-20,-13
159062,-7,-93,4125,-53,-19,-20
159064,-12,-99,4104,-51,-22,-19
159066,-30,-97,4108,-46,-23,-12
159068,-17,-44,4123,-50,-23,-17
159070,-29,-89,4115,-43,-23,-15
159072,-18,-44,4124,-51,-24,-16
159074,-26,-79,4114,-50,-26,-16
159076,-15,-101,4135,-53,-26,-20
159078,-38,-73,4129,-51,-24,-20
159080,-10,-90,4145,-46,-26,-16
159082,-26,-84,4148,-56,-25,-18
159084,2,-64,4147,-51,-22,-20
159086,-10,-76,4130,-52,-27,-18
159088,-27,-85,4125,-57,-25,-22
159090,-12,-80,4122,-56,-23,-21
159092,4,-73,4139,-56,-24,-14
159094,-11,-91,4133,-52,-26,-24
159096,-8,-84,4111,-54,-24,-13
159098,-10,-79,4116,-46,-16,-20
159100,-9,-99,4147,-46,-21,-16
159102,1,-87,4118,-47,-23,-16
159104,-16,-84,4141,-47,-17,-23
159106,-12,-72,4115,-49,-17,-16
159108,-3,-71,4131,-56,-24,-22
159110,-16,-86,4168,-48,-23,-22
159112,-1,-76,4140,-50,-21,-20
159114,-15,-89,4132,-52,-20,-18
159116,-5,-74,4123,-51,-20,-24
159118,-35,-87,4135,-53,-17,-23
159120,7,-55,4130,-47,-17,-27
159122,-27,-116,4132,-51,-18,-22
159124,-6,-85,4155,-55,-14,-29
159126,-49,-67,4154,-49,-12,-25
159128,-13,-75,4140,-49,-13,-23
159130,13,-106,4114,-50,-16,-25
159132,-19,-99,4125,-49,-16,-24
159134,-29,-92,4134,-49,-10,-23
159136,-11,-79,4158,-48,-10,-21
159138,-3,-80,4120,-46,-12,-22
159140,-26,-97,4142,-47,-9,-24
159142,-16,-73,4131,-50,-12,-20
159144,-20,-97,4125,-47,-10,-21
159146,-11,-66,4116,-53,-8,-16
159148,-12,-68,4138,-44,-9,-25
159150,-17,-87,4135,-50,-11,-23
159152,-9,-70,4106,-51,-10,-19
159154,-15,-98,4106,-52,-4,-21
159156,14,-62,4124,-51,-3,-18
159158,-30,-64,4115,-55,-7,-19
159160,-29,-79,4146,-58,-7,-20
159162,-26,-76,4156,-50,-7,-24
159164,-16,-104,4108,-55,-3,-25
159166,-12,-83,4146,-53,-3,-18
159168,-22,-82,4119,-51,-7,-18
159170,-20,-94,4120,-45,-3,-19
159172,-44,-76,4144,-52,-3,-15
159174,-12,-59,4120,-54,-5,-22
159176,-8,-78,4112,-52,-3,-18
159178,26,-87,4117,-58,-11,-18
159180,1,-79,4163,-50,-7,-22
159182,-17,-93,4135,-48,-8,-17
159184,-22,-84,4134,-54,-1,-20
159186,-7,-84,4148,-49,-1,-20
159188,-30,-54,4117,-48,1,-14
159190,-12,-78,4126,-53,-4,-20
159192,-9,-72,4138,-50,-5,-15
159194,-30,-67,4123,-56,-5,-18
159196,-10,-69,4135,-57,3,-21
159198,9,-92,4139,-51,-2,-20
159200,-4,-88,4119,-54,-2,-17
159202,8,-74,4138,-50,0,-19
159204,-27,-82,4132,-51,-6,-20
159206,-22,-87,4131,-54,0,-21
159208,-21,-79,4119,-51,1,-21
159210,-11,-74,4098,-59,1,-18
159212,-28,-64,4133,-53,-3,-22
159214,-20,-85,4146,-57,-9,-17
159216,-16,-93,4148,-52,-3,-20
159218,-14,-85,4149,-53,2,-24
159220,-5,-96,4112,-55,-1,-21
159222,-19,-87,4138,-46,-2,-32
159224,-19,-60,4120,-52,-4,-26
159226,-22,-118,4122,-53,-7,-32
159228,-25,-84,4138,-55,-6,-34
159230,-11,-76,4136,-57,4,-39
159232,-39,-70,4128,-53,-3,-47
159234,-22,-51,4111,-48,1,-51
159236,-37,-69,4130,-52,3,-66
159238,-49,-9,4106,-54,5,-101
159240,-83,14,4132,-52,7,-158
159242,-119,63,4156,-48,4,-253
159244,-129,94,4151,-53,2,-362
159246,-129,108,4169,-43,3,-495
159248,-121,104,4116,-48,-5,-594
159250,-100,52,4147,-41,-2,-676
159252,-66,26,4150,-37,-12,-744
159254,-31,-12,4128,-34,-16,-775
159256,50,-126,4125,-42,-27,-736
159258,97,-278,4109,-36,-7,-633
159260,50,-297,4127,-28,-11,-515
159262,32,-310,4131,-46,-22,-383
159264,46,-350,4143,-43,-16,-268
159266,99,-362,4114,-36,-13,-162
159268,63,-252,4117,-38,-11,-69
159270,-5,-163,4112,-39,-13,-36
159272,-29,-110,4136,-45,-13,-32
159274,-12,-71,4131,-46,-17,-29
159276,-16,-121,4146,-46,-17,-21
159278,-1,-83,4134,-49,-17,-18
159280,-14,-93,4137,-45,-17,-16
159282,-26,-91,4154,-46,-20,-19
159284,3,-80,4146,-49,-17,-19
159286,-1,-75,4145,-46,-16,-16
159288,-12,-77,4125,-41,-22,-20
159290,-30,-104,4130,-46,-21,-17
159292,9,-80,4127,-46,-22,-16
159294,-18,-95,4115,-44,-25,-17
159296,-16,-107,4139,-41,-26,-19
159298,-16,-91,4115,-48,-18,-14
159300,-14,-111,4150,-44,-22,-14
159302,-3,-85,4131,-45,-25,-15
159304,-7,-74,4145,-44,-21,-14
159306,-17,-82,4123,-41,-26,-17
159308,-6,-106,4122,-38,-24,-13
159310,-14,-83,4105,-44,-19,-9
159312,0,-84,4132,-42,-24,-15
159314,-17,-90,4158,-44,-19,-12
159316,-2,-75,4163,-42,-20,-12
159318,-13,-100,4152,-48,-22,-16
159320,-39,-79,4114,-42,-19,-14
159322,-10,-103,4130,-41,-18,-14
159324,-18,-82,4162,-44,-21,-17
159326,3,-86,4138,-40,-22,-13
159328,-2,-68,4091,-45,-15,-15
159330,4,-60,4113,-38,-22,-12
159332,-18,-90,4143,-41,-17,-13
159334,-21,-83,4115,-43,-15,-11
159336,0,-77,4164,-43,-14,-15
159338,-15,-57,4118,-42,-15,-14
159340,-18,-74,4141,-43,-11,-11
159342,-3,-94,4125,-40,-18,-15
159344,-18,-94,4105,-38,-16,-11
159346,-21,-81,4111,-43,-13,-16
159348,-12,-67,4129,-41,-15,-9
159350,16,-74,4153,-42,-14,-12
159352,-5,-66,4124,-43,-14,-10
159354,-22,-47,4142,-43,-8,-14
159356,8,-77,4163,-44,-12,-21
159358,-18,-46,4135,-41,-13,-17
159360,-14,-56,4121,-44,-13,-16
159362,-32,-69,4150,-52,-10,-13
159364,-5,-62,4129,-45,-10,-9
159366,-37,-58,4143,-45,-4,-13
159368,-22,-65,4155,-48,-13,-15
159370,4,-71,4107,-48,-10,-10
159372,-23,-44,4122,-46,-10,-12
159374,-1,-53,4125,-44,-11,-18
159376,-34,-55,4112,-48,-10,-18
159378,-41,-44,4116,-53,-11,-10
159380,-39,-54,4144,-57,-9,-13
159382,-13,-77,4112,-53,-15,-14
159384,-22,-83,4106,-49,-12,-11
159386,-48,-62,4143,-53,-13,-14
159388,-27,-71,4134,-56,-12,-12
159390,-43,-56,4127,-54,-15,-14
159392,-11,-79,4150,-58,-11,-15
159394,-37,-55,4111,-55,-13,-11
159396,-33,-59,4152,-57,-6,-18
159398,-44,-77,4110,-50,-10,-10
159400,-24,-96,4143,-52,-8,-18
159402,-43,-71,4175,-57,-18,-15
159404,-24,-66,4106,-56,-13,-15
159406,-47,-71,4138,-52,-9,-17
159408,-46,-83,4132,-56,-14,-16
159410,-8,-80,4141,-51,-12,-12
159412,-32,-74,4154,-56,-14,-16
159414,-26,-51,4114,-58,-12,-11
159416,-23,-98,4133,-49,-17,-11
159418,-19,-80,4129,-55,-18,-14
159420,-15,-73,4138,-58,-10,-13
159422,-23,-75,4131,-53,-15,-14
159424,-43,-109,4148,-52,-11,-10
159426,-46,-102,4117,-53,-15,-16
159428,-16,-99,4119,-57,-17,-16
159430,-3,-93,4113,-52,-9,-13
159432,-13,-75,4115,-57,-15,-19
159434,2,-96,4146,-46,-15,-19
159436,-21,-90,4101,-50,-10,-17
159438,-11,-91,4126,-57,-16,-15
159440,-24,-112,4125,-51,-15,-14
159442,-1,-103,4135,-54,-19,-16
159444,-17,-104,4148,-50,-12,-17
159446,-16,-98,4124,-51,-17,-13
159448,-31,-94,4145,-49,-17,-15
159450,-22,-99,4129,-51,-13,-11
159452,19,-93,4120,-47,-14,-16
159454,1,-93,4110,-43,-17,-13
159456,-22,-95,4103,-49,-14,-17
159458,-10,-102,4159,-51,-17,-13
159460,16,-109,4133,-49,-11,-20
159462,25,-81,4125,-49,-13,-12
159464,-30,-90,4144,-47,-12,-13
159466,8,-105,4134,-50,-18,-18
159468,17,-66,4114,-48,-10,-10
159470,-3,-96,4105,-45,-15,-15
159472,-9,-82,4158,-45,-11,-12
159474,-18,-71,4141,-43,-14,-16
159476,-8,-94,4121,-48,-11,-14
159478,17,-100,4149,-44,-13,-14
159480,4,-82,4160,-44,-18,-17
159482,10,-94,4150,-43,-14,-12
159484,33,-71,4100,-45,-8,-17
159486,12,-102,4122,-44,-13,-17
159488,3,-85,4109,-43,-16,-13
159490,-22,-92,4132,-45,-8,-13
159492,0,-99,4119,-45,-14,-10
159494,-5,-107,4145,-50,-10,-13
159496,-13,-102,4151,-51,-8,-19
159498,7,-89,4134,-46,-13,-13
159500,-19,-105,4171,-45,-11,-15
159502,-10,-85,4136,-45,-13,-14
159504,14,-88,4126,-47,-11,-16
159506,10,-109,4137,-46,-13,-12
159508,19,-94,4168,-49,-5,-12
159510,-15,-71,4120,-50,-10,-13
159512,7,-92,4165,-51,-11,-19
159514,-7,-84,4147,-48,-9,-17
159516,3,-83,4105,-48,-17,-15
159518,-7,-97,4126,-43,-8,-14
159520,-15,-100,4134,-45,-16,-16
159522,-8,-87,4128,-48,-8,-11
159524,6,-81,4107,-45,-9,-14
159526,8,-94,4139,-47,-11,-14
159528,17,-106,4129,-52,-1,-15
159530,-8,-54,4124,-50,-15,-17
159532,-5,-90,4140,-50,-9,-18
159534,-2,-93,4140,-50,-8,-15
159536,0,-81,4155,-45,-11,-8
159538,5,-101,4143,-47,-10,-24
159540,-14,-75,4123,-46,-12,-19
159542,6,-75,4099,-50,-9,-18
159544,-1,-87,4080,-51,-9,-14
159546,-22,-84,4124,-51,-9,-17
159548,-5,-76,4131,-45,-11,-15
159550,1,-51,4145,-42,-9,-16
159552,-21,-81,4119,-49,-7,-19
159554,-20,-90,4150,-53,-8,-15
159556,4,-59,4135,-49,-13,-16
159558,-5,-67,4107,-49,-8,-13
159560,-34,-79,4121,-48,-9,-16
159562,-33,-80,4127,-48,-12,-12
159564,-6,-87,4118,-47,-12,-17
159566,-44,-79,4133,-47,-11,-14
159568,-24,-84,4137,-47,-9,-19
159570,-30,-74,4155,-48,-12,-17
159572,-12,-84,4150,-46,-5,-14
159574,2,-66,4139,-54,-9,-13
159576,-31,-91,4122,-52,-10,-11
159578,-39,-66,4156,-50,-11,-17
159580,-12,-96,4160,-48,-9,-14
159582,-26,-74,4152,-46,-11,-23
159584,-27,-60,4136,-50,-8,-19
159586,-57,-71,4134,-48,-2,-21
159588,-18,-73,4155,-46,-10,-9
159590,-45,-79,4131,-45,-13,-12
159592,-34,-68,4170,-49,-5,-13
159594,-42,-74,4127,-51,-4,-19
159596,-42,-50,4140,-47,-10,-16
159598,-24,-84,4155,-48,-11,-22
159600,-38,-63,4112,-48,-11,-15
159602,-48,-57,4137,-46,-9,-17
159604,-10,-69,4120,-48,-15,-14
159606,0,-71,4107,-47,-11,-16
159608,-20,-76,4121,-47,-14,-14
159610,-25,-85,4087,-51,-11,-14
159612,-46,-55,4134,-53,-10,-13
159614,-19,-93,4128,-49,-8,-15
159616,-20,-66,4136,-47,-7,-15
159618,-41,-61,4152,-56,-13,-8
159620,-11,-47,4129,-50,-8,-14
159622,-41,-60,4123,-50,-15,-12
159624,-27,-57,4141,-49,-17,-20
159626,-32,-95,4147,-51,-13,-12
159628,-41,-79,4127,-51,-17,-17
159630,-24,-76,4108,-49,-14,-19
159632,-11,-71,4147,-49,-8,-13
159634,-5,-50,4134,-48,-17,-12
159636,-9,-76,4165,-45,-14,-15
159638,-2,-43,4133,-51,-13,-18
159640,-20,-74,4138,-56,-13,-10
159642,-12,-95,4099,-54,-16,-10
159644,9,-84,4119,-46,-15,-14
159646,-5,-87,4121,-54,-15,-16
159648,-11,-79,4143,-50,-17,-13
159650,14,-84,4149,-50,-9,-16
159652,18,-64,4112,-47,-16,-17
159654,4,-76,4104,-47,-20,-15
159656,-10,-64,4121,-49,-16,-16
159658,17,-103,4113,-52,-9,-15
159660,1,-75,4140,-52,-12,-18
159662,-5,-90,4144,-49,-13,-14
159664,0,-97,4120,-52,-17,-14
159666,-14,-80,4153,-52,-17,-18
159668,-16,-58,4150,-53,-13,-15
159670,-18,-104,4142,-52,-12,-14
159672,-13,-103,4172,-50,-10,-15
159674,-24,-93,4131,-53,-12,-14
159676,-20,-91,4130,-48,-10,-18
159678,-6,-95,4166,-55,-13,-19
159680,4,-89,4148,-54,-18,-17
159682,-21,-91,4118,-49,-12,-14
159684,-18,-77,4116,-53,-12,-12
159686,-1,-83,4138,-51,-12,-15
159688,3,-116,4151,-48,-9,-15
159690,-26,-91,4110,-53,-14,-16
159692,-32,-77,4169,-54,-10,-18
159694,-4,-123,4190,-52,-11,-14
159696,-5,-93,4146,-47,-10,-14
159698,-3,-91,4117,-54,-9,-14
159700,-8,-114,4147,-50,-14,-15
159702,-6,-100,4153,-49,-8,-13
159704,-20,-74,4171,-56,-9,-18
159706,-31,-74,4104,-50,-11,-16
159708,-29,-101,4122,-51,-11,-18
159710,-17,-84,4136,-53,-14,-17
159712,-20,-97,4130,-49,-10,-15
159714,2,-83,4129,-47,-7,-15
159716,-35,-52,4095,-47,-13,-17
159718,-11,-71,4115,-40,-10,-14
159720,-17,-84,4134,-46,-10,-13
159722,-10,-85,4133,-49,-16,-17
159724,-13,-84,4114,-50,-11,-18
159726,-21,-50,4128,-49,-13,-16
159728,-6,-58,4115,-44,-8,-14
159730,-25,-106,4140,-46,-11,-15
159732,-18,-78,4136,-45,-10,-17
159734,1,-69,4105,-45,-14,-11
159736,-33,-102,4159,-47,-8,-14
159738,-2,-53,4127,-42,-10,-12
159740,0,-106,4106,-47,-10,-20
159742,-20,-102,4115,-45,-1,-11
159744,-3,-79,4163,-45,-10,-13
159746,-33,-75,4149,-46,-9,-15
159748,-35,-74,4136,-49,-10,-15
159750,-7,-78,4150,-42,-13,-12
159752,-17,-75,4098,-46,-11,-15
159754,-10,-108,4123,-50,-12,-15
159756,-31,-70,4128,-46,-11,-18
159758,-23,-73,4137,-45,-8,-16
159760,-15,-79,4144,-45,-13,-16
159762,-23,-77,4169,-49,-9,-17
159764,-31,-81,4112,-46,-10,-18
159766,-15,-51,4131,-44,-12,-16
159768,-35,-76,4162,-45,-14,-18
159770,-10,-71,4141,-52,-5,-15
159772,-32,-68,4141,-46,-9,-13
159774,-39,-83,4135,-48,-10,-10
159776,-7,-54,4160,-48,-9,-13
159778,9,-70,4129,-50,-10,-13
159780,-21,-72,4117,-45,-12,-19
159782,-14,-80,4159,-47,-10,-10
159784,-21,-61,4139,-45,-12,-13
159786,-29,-85,4158,-46,-8,-17
159788,-31,-75,4151,-46,-7,-18
159790,-47,-64,4119,-48,-13,-16
159792,-10,-88,4094,-49,-10,-17
159794,-15,-102,4135,-47,-6,-13
159796,-39,-90,4144,-49,-6,-19
159798,-25,-87,4118,-50,-9,-16
159800,-43,-108,4158,-48,-10,-16
159802,-8,-90,4145,-47,-10,-17
159804,-44,-57,4149,-51,-7,-13
159806,-49,-60,4147,-51,-8,-11
159808,-31,-80,4128,-48,-10,-16
159810,-20,-87,4126,-50,-14,-14
159812,-36,-77,4091,-52,-11,-16
159814,-22,-64,4131,-48,-13,-18
159816,-9,-63,4134,-48,-10,-19
159818,-10,-75,4129,-49,-13,-16
159820,-10,-81,4135,-46,-7,-20
159822,-2,-53,4155,-52,-10,-15
159824,-6,-67,4137,-50,-17,-12
159826,-33,-53,4119,-48,-15,-17
159828,-22,-52,4125,-52,-11,-17
159830,-14,-76,4106,-51,-11,-14
159832,-12,-70,4122,-49,-12,-12
159834,1,-94,4152,-52,-12,-11
159836,-5,-73,4154,-56,-17,-14
159838,-24,-71,4149,-52,-13,-16
159840,-21,-78,4138,-55,-15,-11
159842,-8,-67,4102,-49,-14,-13
159844,-11,-72,4116,-54,-17,-19
159846,13,-72,4119,-54,-11,-9
159848,-17,-81,4152,-48,-9,-17
159850,-19,-64,4130,-51,-12,-17
159852,-37,-78,4134,-52,-10,-15
159854,-4,-61,4145,-51,-12,-16
159856,7,-70,4141,-53,-11,-14
159858,-21,-102,4160,-53,-20,-16
159860,-6,-71,4136,-49,-10,-17
159862,-18,-80,4143,-60,-12,-13
159864,1,-70,4127,-62,-8,-20
159866,-4,-86,4136,-52,-13,-18
159868,-13,-87,4132,-51,-8,-13
159870,-10,-53,4129,-54,-12,-14
159872,-5,-70,4156,-49,-19,-12
159874,-6,-76,4134,-55,-9,-18
159876,-21,-69,4152,-55,-11,-16
159878,-10,-83,4158,-54,-13,-14
159880,-5,-68,4111,-50,-8,-10
159882,-8,-93,4093,-53,-10,-13
159884,-2,-92,4137,-56,-7,-21
159886,-13,-81,4156,-56,-13,-13
159888,-6,-88,4126,-47,-11,-14
159890,-26,-102,4171,-54,-6,-15
159892,-34,-93,4132,-54,-16,-16
159894,-21,-109,4151,-53,-12,-15
159896,-12,-67,4110,-55,-16,-13
159898,-30,-87,4156,-54,-14,-16
159900,-20,-111,4133,-47,-10,-15
159902,9,-76,4156,-48,-14,-11
159904,-54,-94,4146,-54,-10,-17
159906,-7,-102,4121,-53,-16,-9
159908,-32,-75,4145,-53,-7,-13
159910,-27,-85,4146,-54,-12,-16
159912,-33,-98,4121,-52,-11,-18
159914,-34,-96,4105,-55,-13,-16
159916,-25,-106,4142,-52,-11,-17
159918,-26,-98,4097,-48,-10,-16
159920,-25,-90,4142,-49,-12,-13
159922,-22,-119,4107,-56,-6,-14
159924,-17,-74,4123,-50,-8,-14
159926,0,-95,4123,-51,-6,-15
159928,-36,-87,4133,-49,-11,-14
159930,-41,-93,4141,-56,-10,-15
159932,-30,-76,4169,-46,-10,-16
159934,-20,-80,4131,-49,-16,-15
159936,-19,-104,4121,-51,-8,-15
159938,-30,-93,4126,-51,-11,-22
159940,-16,-101,4104,-51,-11,-21
159942,-16,-91,4120,-47,-8,-14
159944,-14,-84,4128,-51,-16,-18
159946,-11,-106,4148,-49,-14,-22
159948,-2,-88,4143,-49,-10,-14
159950,-6,-79,4092,-49,-12,-11
159952,-24,-78,4143,-41,-12,-11
159954,-20,-79,4112,-49,-18,-22
159956,2,-77,4128,-49,-11,-15
159958,-6,-93,4140,-48,-7,-11
159960,-2,-67,4119,-47,-20,-18
159962,10,-67,4153,-50,-11,-13
159964,0,-90,4155,-48,-7,-19
159966,0,-48,4113,-53,-7,-19
159968,4,-86,4145,-51,-16,-18
159970,14,-102,4161,-52,-14,-18
159972,0,-63,4125,-48,-10,-14
159974,11,-76,4156,-50,-11,-16
159976,9,-66,4137,-47,-13,-21
159978,0,-115,4095,-49,-8,-23
159980,2,-78,4128,-49,-13,-16
159982,3,-86,4146,-51,-8,-19
159984,17,-63,4140,-47,-13,-15
159986,9,-50,4139,-51,-9,-15
159988,2,-48,4141,-50,-10,-17
159990,-8,-85,4134,-49,-10,-10
159992,3,-96,4138,-46,-13,-12
159994,-15,-75,4135,-51,-10,-18
159996,-27,-73,4144,-49,-10,-14
159998,-22,-54,4138,-47,-5,-12
160000,-6,-71,4119,-49,-10,-18
160002,-23,-96,4144,-47,-12,-15
160004,-17,-65,4157,-48,-8,-12
160006,-17,-73,4095,-53,-9,-14
160008,-30,-85,4135,-52,-15,-20
160010,-47,-91,4143,-49,-8,-16
160012,-34,-96,4103,-47,-9,-14
160014,-25,-90,4129,-48,-10,-12
160016,-40,-89,4140,-49,-10,-19
160018,-42,-67,4136,-52,-9,-12
160020,-36,-61,4137,-53,-8,-14
160022,-30,-95,4125,-53,-6,-18
160024,-39,-71,4146,-51,-9,-17
160026,-43,-82,4143,-53,-4,-17
160028,-17,-60,4153,-49,-8,-15
160030,-50,-79,4119,-53,-13,-17
160032,-12,-83,4118,-57,-12,-21
160034,-20,-93,4142,-52,-10,-17
160036,-53,-74,4121,-53,-7,-14
160038,-25,-75,4131,-50,-3,-18
160040,-8,-89,4171,-56,-8,-7
160042,-34,-72,4139,-54,-8,-10
160044,-33,-59,4100,-51,-9,-22
160046,-43,-71,4121,-54,-8,-17
160048,-41,-70,4122,-54,-4,-17
160050,-21,-68,4117,-52,-7,-18
160052,-21,-82,4158,-49,-11,-19
160054,-15,-83,4126,-49,-11,-16
160056,-32,-84,4145,-53,-6,-13
160058,-4,-76,4129,-55,-9,-14
160060,-13,-98,4139,-51,-12,-13
160062,-39,-62,4142,-50,-12,-19
160064,-31,-74,4163,-53,-11,-20
160066,-13,-52,4115,-49,-11,-18
160068,-15,-77,4131,-50,-11,-15
160070,10,-71,4152,-52,-14,-10
160072,10,-81,4125,-51,-14,-12
160074,-18,-64,4088,-58,-13,-14
160076,2,-84,4132,-53,-16,-19
160078,-26,-66,4162,-47,-14,-12
160080,-28,-93,4135,-56,-17,-17
160082,-18,-83,4129,-55,-10,-16
160084,0,-88,4157,-55,-12,-17
160086,-19,-52,4123,-51,-18,-22
160088,-15,-84,4127,-51,-10,-13
160090,-17,-47,4093,-53,-16,-17
160092,-16,-70,4126,-47,-16,-17
160094,-32,-89,4102,-53,-17,-16
160096,-22,-64,4093,-54,-22,-12
160098,-30,-77,4129,-47,-19,-14
160100,-23,-66,4122,-50,-17,-10
160102,-47,-74,4143,-47,-14,-13
160104,-34,-86,4143,-51,-17,-11
160106,-25,-79,4128,-51,-17,-16
160108,-7,-93,4112,-52,-18,-16
160110,-30,-95,4133,-49,-17,-9
160112,-14,-70,4139,-57,-16,-11
160114,-27,-64,4128,-51,-16,-19
160116,-39,-90,4162,-51,-22,-15
160118,-37,-108,4128,-46,-21,-14
160120,-46,-94,4171,-52,-16,-12
160122,-9,-81,4122,-43,-24,-16
160124,-1,-82,4113,-49,-24,-18
160126,2,-73,4115,-49,-22,-14
160128,-22,-74,4122,-50,-15,-18
160130,-31,-94,4136,-46,-18,-20
160132,-25,-63,4150,-47,-18,-17
160134,3,-68,4115,-49,-19,-16
160136,-13,-81,4110,-48,-21,-19
160138,4,-83,4151,-41,-19,-10
160140,0,-78,4111,-53,-18,-16
160142,-5,-74,4117,-55,-15,-17
160144,-7,-73,4109,-46,-23,-15
160146,-5,-89,4154,-44,-15,-12
160148,-2,-55,4140,-48,-20,-16
160150,7,-65,4124,-48,-19,-19
160152,1,-83,4111,-48,-23,-11
160154,-7,-57,4142,-50,-20,-12
160156,1,-59,4129,-47,-22,-13
160158,-28,-67,4103,-49,-17,-17
160160,-5,-79,4141,-51,-23,-11
160162,-10,-61,4124,-47,-18,-15
160164,-23,-55,4137,-50,-20,-14
160166,-32,-77,4129,-47,-20,-14
160168,-3,-89,4160,-51,-18,-20
160170,-21,-81,4130,-53,-16,-12
160172,1,-83,4136,-45,-12,-13
160174,-7,-90,4122,-51,-24,-15
160176,-42,-75,4152,-51,-16,-10
160178,-10,-99,4120,-49,-11,-18
160180,-35,-81,4122,-52,-18,-23
160182,-38,-83,4130,-49,-22,-21
160184,-33,-70,4137,-49,-18,-14
160186,-20,-127,4165,-49,-14,-11
160188,-5,-93,4147,-53,-11,-16
160190,-30,-78,4137,-55,-18,-15
160192,-44,-95,4136,-53,-12,-20
160194,-18,-82,4140,-53,-14,-14
160196,-18,-90,4144,-48,-13,-13
160198,-13,-100,4120,-53,-14,-11
160200,-41,-74,4134,-55,-13,-18
160202,-29,-68,4133,-53,-9,-12
160204,-16,-84,4140,-51,-18,-16
160206,-25,-85,4124,-54,-13,-16
160208,-6,-92,4134,-50,-14,-16
160210,-15,-84,4118,-59,-13,-19
160212,-23,-67,4148,-55,-9,-18
160214,-41,-87,4135,-57,-11,-17
160216,3,-84,4145,-60,-16,-18
160218,-15,-85,4118,-54,-15,-13
160220,-9,-86,4148,-56,-9,-19
160222,-13,-81,4127,-56,-8,-13
160224,-12,-79,4118,-56,-10,-12
160226,6,-87,4121,-58,-10,-17
160228,2,-79,4124,-62,-13,-15
160230,-3,-77,4156,-61,-13,-20
160232,-15,-58,4140,-61,-13,-18
160234,-1,-95,4128,-59,-14,-15
160236,-8,-62,4149,-62,-10,-17
160238,-22,-87,4148,-56,-13,-14
160240,-30,-62,4138,-59,-9,-12
160242,0,-69,4103,-61,-13,-11
160244,-2,-92,4136,-59,-12,-15
160246,-5,-91,4125,-58,-9,-16
160248,1,-59,4118,-52,-8,-13
160250,27,-90,4130,-55,-8,-15
160252,-24,-92,4137,-54,-7,-14
160254,-14,-98,4147,-53,-9,-16
160256,-2,-90,4138,-57,-7,-10
160258,-13,-84,4153,-56,-9,-15
160260,-5,-80,4158,-48,-14,-20
160262,-9,-82,4117,-54,-4,-12
160264,-4,-92,4106,-55,-7,-14
160266,-18,-80,4149,-50,-4,-11
160268,-12,-77,4155,-53,-1,-12
160270,-19,-89,4133,-52,-5,-15
160272,-27,-85,4108,-50,-4,-15
160274,-11,-70,4144,-48,-4,-17
160276,-27,-106,4142,-49,-3,-13
160278,-16,-63,4148,-44,-7,-13
160280,-32,-97,4145,-45,-2,-14
160282,-28,-69,4118,-43,-2,-19
160284,-52,-84,4132,-47,-1,-16
160286,-24,-87,4134,-47,-8,-18
160288,-35,-75,4118,-46,-4,-16
160290,-31,-85,4120,-45,-8,-16
160292,-22,-87,4151,-47,-7,-12
160294,-38,-85,4143,-46,-2,-19
160296,-24,-102,4120,-43,-7,-14
160298,-17,-106,4141,-39,0,-16
160300,-27,-71,4132,-42,-10,-16
160302,-52,-83,4126,-38,-7,-20
160304,-17,-81,4102,-44,-4,-21
160306,-19,-90,4139,-48,0,-18
160308,-19,-94,4150,-44,-7,-15
160310,-35,-73,4125,-41,-5,-18
160312,-5,-87,4128,-46,-2,-19
160314,-15,-85,4142,-45,-8,-19
160316,-46,-73,4128,-44,-8,-19
160318,-35,-73,4137,-47,-4,-15
160320,-32,-89,4117,-46,-5,-14
